,exact_matches,partial_matches,cosine_sim_truth,missing_from_truth,len_summ,len_truth,total_inserted,try_count,average_of_mean_max_cos_to_sentence,no_ids,truth_set,summ_set,max_cos_to_sentence_tuples,misperid
243,1,0,0,2,5,3,4,1,0.496001660823822,3,"{'believed to be in another city', 'fear of deportation', 'possibly joined commune'}","{'communal living exploration', 'hiking trail disappearance', 'unplanned absence', 'fear of deportation', 'disappearance via transportation'}","[('communal living exploration', 'possibly joined commune', np.float32(0.4308554)), ('communal living exploration', 'She possibly joined a commune amid fear of deportation concerns', np.float32(0.28415737)), ('communal living exploration', 'confirming she had stayed with friends to explore communal living', np.float32(0.5964432)), ('communal living exploration', 'possibly fearing deportation', np.float32(0.22272316)), ('communal living exploration', 'where she had been living comfortably', np.float32(0.2521528)), ('disappearance via transportation', 'Amanda was observed boarding a train and later seen getting off near the hiking trail close to 33 Spittal Street', np.float32(0.39375073)), ('disappearance via transportation', 'leading to a police search and recovery', np.float32(0.31131792)), ('fear of deportation', 'feared deportation due to documentation', np.float32(0.78046834)), ('fear of deportation', 'Concerns arose when her grandmother noted a fear of deportation might be influencing her behaviors', np.float32(0.7112529)), ('fear of deportation', 'driven by a growing fear of deportation affecting her family', np.float32(0.75488746)), ('hiking trail disappearance', 'Amanda Lyons was last seen on a hiking trail near 12 Fountain Road', np.float32(0.5089019)), ('hiking trail disappearance', ""Amanda Lyons was reported missing after failing to return from a day hike along a trail known for connecting to remote paths near Earl's Road"", np.float32(0.61114496)), ('hiking trail disappearance', 'mentioned she might have headed towards a hiking trail', np.float32(0.59824896)), ('hiking trail disappearance', 'Amanda was observed boarding a train and later seen getting off near the hiking trail close to 33 Spittal Street', np.float32(0.5011655)), ('unplanned absence', 'Her absence was a grave concern', np.float32(0.53521883)), ('unplanned absence', 'leading to her prolonged absence', np.float32(0.5657286)), ('unplanned absence', 'despite being a local resident', np.float32(0.29847044))]",8137
244,0,0,0,0,5,0,5,1,,1,set(),"{'disappearance with a planned or scheduled activity', 'disappearance at night', 'disappearance during or after a social engagement', 'disappearance in a public or open space', 'disappearance in a familiar or residential area'}","[('disappearance at night', 'was reported missing from his home at 312 Greengairs Road', np.float32(0.42313623)), ('disappearance in a familiar or residential area', 'was reported missing from his home at 312 Greengairs Road', np.float32(0.5104846)), ('disappearance with a planned or scheduled activity', 'was reported missing from his home at 312 Greengairs Road', np.float32(0.4428153))]",8154
245,0,1,2,2,5,4,3,1,0.5055171251296997,5,"{'cut off communications', 'contacted a stranger before vanishing', 'recently moved to area', 'withdrew from family'}","{'disappearance through unfamiliar environments', 'disappearance through contact with strangers', 'disappearance through attraction to mysterious or cult like settings', 'disappearance through exploration of new places', 'disappearance through withdrawal from family and friends'}","[('disappearance through unfamiliar environments', 'seeking companionship and distance from his usual environment', np.float32(0.41907322)), ('disappearance through unfamiliar environments', 'emphasizing his vulnerability in unfamiliar environments', np.float32(0.4944086)), ('disappearance through unfamiliar environments', 'but questions linger about the motivations behind his sudden disappearance and contact with an unknown individual', np.float32(0.452657)), ('disappearance through unfamiliar environments', 'Before his disappearance', np.float32(0.35158962)), ('disappearance through unfamiliar environments', 'where he interacted with a stranger before disappearing', np.float32(0.60326254)), ('disappearance through withdrawal from family and friends', 'He gradually cut off communications with those around him and withdrew from his family', np.float32(0.49994057)), ('disappearance through withdrawal from family and friends', 'he had shown signs of withdrawing from family', np.float32(0.6132697)), ('disappearance through withdrawal from family and friends', 'Carl Hilton cut off communications and abruptly withdrew from family interactions', np.float32(0.5142767)), ('disappearance through withdrawal from family and friends', 'subsequently withdrawing from family', np.float32(0.7371454)), ('disappearance through withdrawal from family and friends', 'withdrew from family', np.float32(0.7306179)), ('disappearance through contact with strangers', 'This lead to his high-risk disappearance', np.float32(0.49340677)), ('disappearance through contact with strangers', 'disappeared after cutting off communications with his friend', np.float32(0.5358895)), ('disappearance through contact with strangers', 'Despite previously maintaining contact', np.float32(0.4956744)), ('disappearance through contact with strangers', 'where he interacted with a stranger before disappearing', np.float32(0.6774065)), ('disappearance through contact with strangers', ""Carl's exploration of forest pathways and potential interaction with unfamiliar individuals compounded his absence"", np.float32(0.37935328)), ('disappearance through exploration of new places', ""mentioned Carl had spoken of interests in exploring new places but didn't provide specifics"", np.float32(0.44411418)), ('disappearance through exploration of new places', 'Before his disappearance', np.float32(0.43444937)), ('disappearance through exploration of new places', 'where he interacted with a stranger before disappearing', np.float32(0.4678474)), ('disappearance through exploration of new places', ""Carl's exploration of forest pathways and potential interaction with unfamiliar individuals compounded his absence"", np.float32(0.434421)), ('disappearance through exploration of new places', 'having been found exploring the area out of curiosity', np.float32(0.6133452)), ('disappearance through attraction to mysterious or cult like settings', 'a location tied to unverified cult activities', np.float32(0.54966396)), ('disappearance through attraction to mysterious or cult like settings', 'Carl contacted a stranger linked to a known cult location', np.float32(0.43492615)), ('disappearance through attraction to mysterious or cult like settings', 'which was linked to a cult location', np.float32(0.52184874)), ('disappearance through attraction to mysterious or cult like settings', 'Before vanishing', np.float32(0.30782682)), ('disappearance through attraction to mysterious or cult like settings', 'Carl seemed quite intrigued when the study group discussion shifted towards local legends involving a cult location in the area', np.float32(0.43151364))]",8256
246,0,0,1,4,5,5,4,1,0.4146248400211334,4,"{'recently released from prison', 'recent discharge from care facility', 'abduction suspicion', 'missed work with no contact', 'noted to act erratically'}","{'disappearance by transportation', 'disappearance near vehicle related areas', 'disappearance near cruise ships', 'disappearance after release from institution', 'disappearance after erratic behavior'}","[('disappearance by transportation', 'but never arrived at the intended location', np.float32(0.37547225)), ('disappearance by transportation', 'prompting abduction suspicions', np.float32(0.2199235)), ('disappearance by transportation', ""Chloe's colleague reported abduction suspicion after she was seen near a bus and a cruise ship"", np.float32(0.26279435)), ('disappearance near cruise ships', 'Chloe was located on a cruise ship docked at Acre Drive', np.float32(0.4243508)), ('disappearance near cruise ships', 'was last seen acting erratically near a cruise ship at 21 Rampart Avenue', np.float32(0.6334421)), ('disappearance near cruise ships', 'was behaving erratically on a cruise ship and at a roadhouse', np.float32(0.6083809)), ('disappearance near vehicle related areas', 'was suspected abducted after missing work without contact', np.float32(0.4228047)), ('disappearance near vehicle related areas', 'acted erratically around vehicle-related areas', np.float32(0.6407122)), ('disappearance near vehicle related areas', ""Chloe's colleague reported abduction suspicion after she was seen near a bus and a cruise ship"", np.float32(0.29528713)), ('disappearance after erratic behavior', 'was last seen acting erratically near a cruise ship at 21 Rampart Avenue', np.float32(0.47493377)), ('disappearance after erratic behavior', 'Chloe Sanders was last seen acting erratically at a playground with Lucy Sanders', np.float32(0.2769991)), ('disappearance after erratic behavior', 'recently released from prison and noted to act erratically', np.float32(0.47280088)), ('disappearance after erratic behavior', 'was behaving erratically on a cruise ship and at a roadhouse', np.float32(0.50029624)), ('disappearance after release from institution', 'She had recently been released from a care facility and from prison', np.float32(0.36586353)), ('disappearance after release from institution', 'prompting abduction suspicions', np.float32(0.2141895)), ('disappearance after release from institution', 'recently released from prison and noted to act erratically', np.float32(0.39214584)), ('disappearance after release from institution', 'was suspected abducted after missing work without contact', np.float32(0.4177108))]",8276
247,0,0,0,4,0,4,0,11,,0,"{'lived in converted van', 'chronic illness stress', 'missing after night out', 'noted to act erratically'}",{},[],8282
248,0,1,1,0,5,1,4,1,0.5054529905319214,2,{'expressed desire to disappear'},"{'disappearance via elevator', 'disappearance after expressing desire to disappear', 'disappearance from sports arena', 'disappearance in secluded urban areas', 'disappearance via boat'}","[('disappearance via elevator', 'Witnesses recall seeing both children entering an elevator after attending a local event', np.float32(0.51330876)), ('disappearance via elevator', 'He was later traced safely by staff after being found on the elevator at a nearby cafe enjoying snacks', np.float32(0.5077383)), ('disappearance via elevator', 'Later found safe near Craigour Road', np.float32(0.26218253)), ('disappearance via elevator', 'Inquiries later revealed that Oliver may have entered an elevator in a nearby building', np.float32(0.58682555)), ('disappearance via elevator', 'Oliver Schofield was last seen in the elevator at 10 East Cathcart Street', np.float32(0.41963267)), ('disappearance via elevator', 'Oliver was spotted leaving an elevator in a secluded cabin area off Bog Road', np.float32(0.5970878)), ('disappearance via elevator', 'where he was found unharmed', np.float32(0.30565572)), ('disappearance via elevator', 'authorities found an elevator access card in his belongings', np.float32(0.57095456)), ('disappearance from sports arena', 'Oliver Schofield was last seen at an arcade near the sports arena', np.float32(0.46469882)), ('disappearance from sports arena', 'before they decided to explore a nearby sports arena', np.float32(0.7074068)), ('disappearance from sports arena', 'A friend last saw MP at a sports arena', np.float32(0.44999778)), ('disappearance from sports arena', 'was reported missing from his foster home at 14 East Park', np.float32(0.29516923)), ('disappearance from sports arena', 'He vanished after visiting a sports event at a nearby area with his colleague', np.float32(0.60258675)), ('disappearance after expressing desire to disappear', 'Witnesses report that Oliver expressed a desire to disappear', np.float32(0.50838757)), ('disappearance after expressing desire to disappear', 'Kerry found Oliver at a cabin after MP expressed wish to disappear', np.float32(0.35016793)), ('disappearance after expressing desire to disappear', 'after expressing a desire to disappear', np.float32(0.9186433)), ('disappearance after expressing desire to disappear', 'Known for expressing a desire to disappear', np.float32(0.8236476)), ('disappearance after expressing desire to disappear', 'Known for expressing a desire to disappear', np.float32(0.8236476)), ('disappearance via boat', 'The circumstances of his disappearance remain unclear', np.float32(0.47110364)), ('disappearance via boat', 'he was observed in a boat at Craigour Road', np.float32(0.4789176)), ('disappearance via boat', 'Later found safe near Craigour Road', np.float32(0.28568345)), ('disappearance via boat', 'but lost sight of him', np.float32(0.28896958)), ('disappearance in secluded urban areas', 'hinting he may have ventured to secluded urban areas', np.float32(0.61820376)), ('disappearance in secluded urban areas', 'Oliver Schofield expressed a desire to disappear and was last seen at a cafe near 14 East Park', np.float32(0.35540107))]",8431
249,0,0,0,2,5,2,5,1,0.45423436164855957,2,"{'withdrawn from university', 'recent bereavement'}","{'disappearance near familiar locations', 'disappearance near cliffs', 'disappearance near public gathering places', 'disappearance near residences', 'disappearance near areas of solitude'}","[('disappearance near cliffs', 'Fellow attendees reported seeing Albert distractedly wandering near the cliffs behind the synagogue', np.float32(0.3773937)), ('disappearance near cliffs', 'was last seen near a cliff located at Block 1 Acre Road', np.float32(0.6540591)), ('disappearance near familiar locations', 'the familiarity of his eventual location brought immediate relief to those who knew him', np.float32(0.42749465)), ('disappearance near familiar locations', 'On the day of his disappearance', np.float32(0.4187874)), ('disappearance near residences', 'Concern arose when he was unexpectedly found at 85 Bassett Avenue', np.float32(0.39392436)), ('disappearance near residences', 'Following his disappearance', np.float32(0.57925564)), ('disappearance near public gathering places', 'While the circumstances that led to his disappearance were deeply personal', np.float32(0.42145908)), ('disappearance near public gathering places', 'Concern arose when he was unexpectedly found at 85 Bassett Avenue', np.float32(0.29634902)), ('disappearance near areas of solitude', 'seeking solitude during this emotionally challenging time', np.float32(0.5163276)), ('disappearance near areas of solitude', 'While the circumstances that led to his disappearance were deeply personal', np.float32(0.4572931))]",8435
250,0,1,1,0,5,1,4,1,0.30424803495407104,2,{'left home during argument'},"{'argument related disappearance in familiar neighborhoods', 'argument related disappearance in urban areas', 'argument related disappearance', 'disorientation in familiar areas', 'disappearance in search of a specific location'}","[('argument related disappearance', 'Fiona Houghton left home on Castlecary Road after an argument with Bernard Ball', np.float32(0.19466117)), ('argument related disappearance', 'She was safely found in a nearby tunnel', np.float32(0.10243361)), ('argument related disappearance', 'Her colleague reported her missing when she failed to return home', np.float32(0.25962892)), ('argument related disappearance', 'Fiona Houghton left her home on 279 Milngavie Road during an argument with a friend', np.float32(0.20766786)), ('argument related disappearance', 'Fiona Houghton was last seen leaving her home on Castlecary Road following an argument with her brother', np.float32(0.16661733)), ('argument related disappearance', 'Fiona Houghton left home during an argument with her friend', np.float32(0.30633453)), ('argument related disappearance', 'Fiona left home during an argument with her grandmother and was last seen near 224-226 Archerhill Road', np.float32(0.24991265)), ('argument related disappearance', 'After not returning calls from her colleague', np.float32(0.17139873)), ('argument related disappearance', 'Fiona Houghton left home after an argument and was last seen in an urban area near 224-226 Archerhill Road', np.float32(0.24867104)), ('argument related disappearance', 'leaving hurriedly after an argument with her sister', np.float32(0.42455995)), ('argument related disappearance', 'was reported missing after she failed to return home from her usual afternoon walk', np.float32(0.27121156)), ('argument related disappearance', 'bringing the incident to a relieved closure', np.float32(0.23364645)), ('argument related disappearance', 'Fiona left home after arguing', np.float32(0.33065358)), ('argument related disappearance', 'Fiona left home during an argument with her brother', np.float32(0.2941593)), ('argument related disappearance', 'Fiona', np.float32(0.11367418)), ('argument related disappearance', 'As a repeated victim', np.float32(0.1638731)), ('argument related disappearance', 'Fiona left home after an argument with her grandmother', np.float32(0.28537562)), ('disorientation in familiar areas', 'after reportedly getting disoriented while on a walk', np.float32(0.39519864)), ('disorientation in familiar areas', 'combing through nearby areas', np.float32(0.32965177)), ('disorientation in familiar areas', 'a 93-year-old with a history of cognitive challenges', np.float32(0.37177533)), ('argument related disappearance in urban areas', 'Fiona Houghton left her home on 279 Milngavie Road during an argument with a friend', np.float32(0.21529022)), ('argument related disappearance in urban areas', 'Glasgow', np.float32(0.17103273)), ('argument related disappearance in urban areas', 'Fiona Houghton left home during an argument with her friend', np.float32(0.216477)), ('argument related disappearance in urban areas', 'Fiona left home during an argument with her grandmother and was last seen near 224-226 Archerhill Road', np.float32(0.2469828)), ('argument related disappearance in urban areas', 'Fiona Houghton left home after an argument and was last seen in an urban area near 224-226 Archerhill Road', np.float32(0.31149104)), ('argument related disappearance in urban areas', 'leaving hurriedly after an argument with her sister', np.float32(0.32751793)), ('argument related disappearance in familiar neighborhoods', 'She was last seen walking towards Block 1 Acre Road', np.float32(0.23989204)), ('argument related disappearance in familiar neighborhoods', 'was last seen leaving a book club near Main Road', np.float32(0.25075442)), ('argument related disappearance in familiar neighborhoods', 'She was later traced by police to Belsyde Avenue', np.float32(0.19862698)), ('argument related disappearance in familiar neighborhoods', 'leaving hurriedly after an argument with her sister', np.float32(0.3545853)), ('disappearance in search of a specific location', 'She was safely found in a nearby tunnel', np.float32(0.37686777)), ('disappearance in search of a specific location', 'authorities intensified their search efforts', np.float32(0.44286734))]",8455
251,0,3,2,0,5,3,2,2,0.35656896233558655,5,"{'chronic illness stress', 'interested in starting new life', 'known to avoid authorities'}","{'theme  avoiding authorities', 'theme  chronic illness stress', 'theme  seeking solitude', 'theme  interest in starting anew', 'theme  exploring hidden spaces'}","[('theme  interest in starting anew', 'With a keen interest in starting a new life', np.float32(0.49365056)), ('theme  interest in starting anew', 'known for his desire to start anew and tendency to avoid authorities', np.float32(0.30722055)), ('theme  interest in starting anew', 'with no further incidents noted', np.float32(0.0999644)), ('theme  interest in starting anew', 'potentially assessing the location for a fresh start', np.float32(0.31262916)), ('theme  interest in starting anew', 'initially perplexing', np.float32(0.25987962)), ('theme  interest in starting anew', 'contemplating his future', np.float32(0.28040075)), ('theme  interest in starting anew', 'he later expressed interest in starting a new life to his friend', np.float32(0.24139613)), ('theme  interest in starting anew', 'A thorough search ensued', np.float32(0.14629331)), ('theme  interest in starting anew', 'reported that Jonathan had expressed a keen interest in starting a new life', np.float32(0.33112025)), ('theme  interest in starting anew', 'known for his interest in starting anew and his tendency to avoid authorities', np.float32(0.38265964)), ('theme  interest in starting anew', 'acting on Leah’s suggestion', np.float32(0.16389412)), ('theme  interest in starting anew', ""noted Jonathan's fascination with remote spaces and possibly wanting a fresh start"", np.float32(0.28550744)), ('theme  interest in starting anew', 'Known for his tendency to avoid authorities and his interest in starting a new life', np.float32(0.28569463)), ('theme  interest in starting anew', 'particularly those involving concealed architecture', np.float32(0.25643283)), ('theme  interest in starting anew', 'appeared to be interested in starting a new life', np.float32(0.4655569)), ('theme  interest in starting anew', 'Dyer expressed interest in starting anew', np.float32(0.51501817)), ('theme  interest in starting anew', 'His grandmother mentioned his interest in starting a new life', np.float32(0.29614913)), ('theme  interest in starting anew', 'leaving clues of interest in starting anew amidst chronic illness stress', np.float32(0.3995878)), ('theme  interest in starting anew', 'aspiring to start anew', np.float32(0.62567586)), ('theme  interest in starting anew', 'he left to start anew', np.float32(0.30927855)), ('theme  avoiding authorities', 'known for his desire to start anew and tendency to avoid authorities', np.float32(0.44748977)), ('theme  avoiding authorities', 'known for avoiding authorities due to chronic illness stress', np.float32(0.3866061)), ('theme  avoiding authorities', 'Authorities intervened', np.float32(0.47619027)), ('theme  avoiding authorities', 'Known to avoid authorities', np.float32(0.6190609)), ('theme  avoiding authorities', 'police were alerted immediately', np.float32(0.21970876)), ('theme  avoiding authorities', 'suggesting his intent to escape or hide', np.float32(0.28117767)), ('theme  avoiding authorities', 'Known to avoid authorities', np.float32(0.6190608)), ('theme  avoiding authorities', 'known to avoid authorities', np.float32(0.619061)), ('theme  avoiding authorities', 'particularly those involving concealed architecture', np.float32(0.29466033)), ('theme  avoiding authorities', 'with a known tendency to avoid authorities', np.float32(0.6435499)), ('theme  avoiding authorities', 'growing concerned', np.float32(0.16771835)), ('theme  avoiding authorities', 'known to avoid authorities and under stress from chronic illness', np.float32(0.34879714)), ('theme  avoiding authorities', 'leaving clues of interest in starting anew amidst chronic illness stress', np.float32(0.083930336)), ('theme  avoiding authorities', 'Known to avoid authorities', np.float32(0.6190609)), ('theme  avoiding authorities', 'Known to avoid authorities and stressed by chronic illness', np.float32(0.3879056)), ('theme  chronic illness stress', 'With a chronic illness adding to his stress', np.float32(0.6954652)), ('theme  chronic illness stress', 'After a routine morning call with his colleague Catherine', np.float32(0.12028387)), ('theme  chronic illness stress', 'Known to be under chronic illness stress', np.float32(0.80932677)), ('theme  chronic illness stress', 'known for avoiding authorities due to chronic illness stress', np.float32(0.60976774)), ('theme  chronic illness stress', 'contemplating his future', np.float32(0.18033588)), ('theme  chronic illness stress', 'Chronic illness stress may have contributed to his disappearance', np.float32(0.6328617)), ('theme  chronic illness stress', 'Known to experience chronic illness stress', np.float32(0.86212677)), ('theme  chronic illness stress', 'known for his chronic illness stress and aversion to authorities', np.float32(0.63957167)), ('theme  chronic illness stress', 'hinting at a desire for change', np.float32(0.2539998)), ('theme  chronic illness stress', 'He was found in good health', np.float32(0.34052697)), ('theme  chronic illness stress', 'Known for his desire to start afresh and his tendency to avoid official scrutiny', np.float32(0.18675879)), ('theme  chronic illness stress', 'Known for his tendency to avoid authorities and his interest in starting a new life', np.float32(0.23721492)), ('theme  chronic illness stress', 'particularly those involving concealed architecture', np.float32(0.13169742)), ('theme  chronic illness stress', 'who had been experiencing chronic illness stress', np.float32(0.82346666)), ('theme  chronic illness stress', 'Known to be under significant stress due to a chronic illness', np.float32(0.762264)), ('theme  chronic illness stress', 'known to avoid authorities and under stress from chronic illness', np.float32(0.6357002)), ('theme  chronic illness stress', 'leaving clues of interest in starting anew amidst chronic illness stress', np.float32(0.77711344)), ('theme  chronic illness stress', 'Jonathan Dyer vanished after telling a colleague about his plan to escape chronic illness stress', np.float32(0.36526284)), ('theme  chronic illness stress', 'Known to avoid authorities and stressed by chronic illness', np.float32(0.624653)), ('theme  seeking solitude', 'a location he previously frequented for solitude', np.float32(0.5379628)), ('theme  seeking solitude', 'contemplating his future', np.float32(0.26253825)), ('theme  seeking solitude', 'having sought temporary refuge due to an undisclosed personal issue that he believed would attract unwanted attention if shared', np.float32(0.26477545)), ('theme  seeking solitude', 'possibly contemplating a fresh start distant from his usual environment', np.float32(0.30878422)), ('theme  seeking solitude', 'pursuing a solitary lifestyle away from past obligations', np.float32(0.43413737)), ('theme  seeking solitude', 'looking to escape and reset his life', np.float32(0.31185547)), ('theme  seeking solitude', 'leaving clues of interest in starting anew amidst chronic illness stress', np.float32(0.2373943)), ('theme  seeking solitude', 'aspiring to start anew', np.float32(0.23911989)), ('theme  seeking solitude', 'Known to avoid authorities and stressed by chronic illness', np.float32(0.18434075)), ('theme  exploring hidden spaces', 'Jonathan was found safe', np.float32(0.09006664)), ('theme  exploring hidden spaces', 'particularly those involving concealed architecture', np.float32(0.43073645)), ('theme  exploring hidden spaces', 'His safe retrieval from the bunker led to a resolution of the missing persons report', np.float32(0.22567254)), ('theme  exploring hidden spaces', 'looking to escape and reset his life', np.float32(0.24493572)), ('theme  exploring hidden spaces', 'he was found at an underground bunker near 312 Greengairs Road', np.float32(0.14245616))]",8479
252,0,0,2,3,5,5,3,1,0.4626842439174652,5,"{'has gone missing before', 'associated with political fringe group', 'expressed desire to disappear', 'left behind no note', 'living off-grid'}","{'disappearance from a home', 'disappearance from a public place', 'disappearance by unplanned travel', 'disappearance from a vehicle', 'disappearance while engaged in a planned activity'}","[('disappearance by unplanned travel', 'Sister reported her missing post-vanish', np.float32(0.3703543)), ('disappearance by unplanned travel', 'unaware of the concerns her disappearance had caused', np.float32(0.5467566)), ('disappearance by unplanned travel', 'reportedly vanished while associated with a political fringe group', np.float32(0.45255998)), ('disappearance by unplanned travel', 'she disappeared without leaving behind any note', np.float32(0.5272746)), ('disappearance by unplanned travel', 'unaware of the concerns about her disappearance', np.float32(0.52685535)), ('disappearance from a vehicle', 'confirmed she left home but failed to reach any of her usual destinations', np.float32(0.3655623)), ('disappearance from a vehicle', 'Kim vanished while en route along March Road', np.float32(0.47459948)), ('disappearance from a vehicle', 'She had disappeared under similar circumstances in the past', np.float32(0.47605294)), ('disappearance from a vehicle', 'she was reported missing after failing to board her scheduled airplane', np.float32(0.42570227)), ('disappearance from a vehicle', 'was reported missing by her son after she failed to return from a trip abroad', np.float32(0.3990624)), ('disappearance from a public place', 'MP disappeared after leaving Carmelite Street', np.float32(0.4693714)), ('disappearance from a public place', 'alerted the authorities', np.float32(0.45999944)), ('disappearance from a public place', 'On the afternoon of her disappearance', np.float32(0.571574)), ('disappearance from a public place', 'was reported missing from her home on Carmelite Street', np.float32(0.50908047)), ('disappearance from a public place', 'expressing a desire to disappear', np.float32(0.45495722)), ('disappearance from a home', 'Her family traced her back safely to North Road', np.float32(0.34164792)), ('disappearance from a home', 'went missing before', np.float32(0.49152055)), ('disappearance from a home', 'was last seen leaving her home on Carmelite Street', np.float32(0.41295052)), ('disappearance from a home', 'vanished on a flight', np.float32(0.58849317)), ('disappearance from a home', 'she had previously expressed a desire to disappear', np.float32(0.42468446)), ('disappearance while engaged in a planned activity', 'she went missing after visiting the community center with friend Bradley Smith', np.float32(0.36361128)), ('disappearance while engaged in a planned activity', 'was reported missing from her home on Carmelite Street', np.float32(0.42735362)), ('disappearance while engaged in a planned activity', 'She was later traced safely', np.float32(0.33427775)), ('disappearance while engaged in a planned activity', 'went missing after expressing a desire to disappear and was last seen near her regular walking route along the A939', np.float32(0.6209505)), ('disappearance while engaged in a planned activity', 'vanished after her regular walking route near Golden Knowes Road', np.float32(0.53185296))]",8488
253,0,1,1,1,5,2,4,1,0.3739013671875,3,"{'used aliases in past', 'living off-grid'}","{'disappearance via association with alternative communities', 'disappearance via off grid lifestyle', 'disappearance via unannounced departure', 'disappearance via dementia related confusion', 'disappearance via unplanned exploration'}","[('disappearance via unplanned exploration', 'hinting at her possible routes', np.float32(0.3159185)), ('disappearance via unplanned exploration', 'and this disposition might have led her to explore nearby caves', np.float32(0.31914526)), ('disappearance via unplanned exploration', ""Concern grew when she didn't return home"", np.float32(0.29296708)), ('disappearance via association with alternative communities', 'known for living off-grid and using aliases', np.float32(0.27542132)), ('disappearance via association with alternative communities', ""who mentioned Elaine's recent interest in alternative communities"", np.float32(0.45818037)), ('disappearance via association with alternative communities', 'recalled Elaine expressing interest in such communities to escape the traditional societal ties', np.float32(0.38284677)), ('disappearance via off grid lifestyle', 'known to have adopted various aliases over the years to maintain an off-grid lifestyle', np.float32(0.6214804)), ('disappearance via off grid lifestyle', ""Shane White reported her missing after she didn't return from a walk"", np.float32(0.23305616)), ('disappearance via off grid lifestyle', ""Elaine's absence prompted a community-wide effort to locate her"", np.float32(0.27635258)), ('disappearance via dementia related confusion', 'Elaine is living off-grid at a cult location near a well; her daughter is concerned for her', np.float32(0.16738805)), ('disappearance via dementia related confusion', 'appearing disoriented', np.float32(0.48253247)), ('disappearance via dementia related confusion', 'Elaine was found wandering near a well and a cave after losing her way due to dementia', np.float32(0.49268216)), ('disappearance via dementia related confusion', 'aged 82 with dementia', np.float32(0.5371765)), ('disappearance via dementia related confusion', 'Elaine was found disoriented near a cult location and a cemetery', np.float32(0.36496174)), ('disappearance via unannounced departure', 'Her daughter grew concerned when Elaine did not return home and alerted authorities', np.float32(0.2698765)), ('disappearance via unannounced departure', 'Her sudden disappearance was initially puzzling to those familiar with her', np.float32(0.5071146)), ('disappearance via unannounced departure', 'was last reported missing from her home on Gallanach Road', np.float32(0.4293167))]",8526
254,0,0,0,1,5,1,5,1,0.4391095042228699,4,{'recently released from prison'},"{'disorientation due to navigation challenges', 'accidental separation from familiar locations', 'getting lost in public spaces', 'disorientation due to unfamiliar environments', 'taking unintended routes'}","[('disorientation due to unfamiliar environments', 'attributed to disorientation linked to his condition', np.float32(0.57143706)), ('disorientation due to unfamiliar environments', 'grew worried due to his history of wandering and difficulty managing in unfamiliar environments', np.float32(0.5730938)), ('disorientation due to unfamiliar environments', 'becoming disoriented in the process', np.float32(0.62597287)), ('disorientation due to unfamiliar environments', 'underestimating the challenges of navigation due to his condition', np.float32(0.3920097)), ('disorientation due to unfamiliar environments', 'noted that Lewis had expressed feelings of disorientation recently', np.float32(0.4249552)), ('disorientation due to unfamiliar environments', ""Given Lewis's history of occasional disorientation"", np.float32(0.4962549)), ('disorientation due to unfamiliar environments', 'albeit slightly disoriented', np.float32(0.5023908)), ('disorientation due to navigation challenges', 'becoming disoriented in the process', np.float32(0.46340197)), ('disorientation due to navigation challenges', 'underestimating the challenges of navigation due to his condition', np.float32(0.7036404)), ('disorientation due to navigation challenges', 'With his known difficulty in navigating', np.float32(0.5876437)), ('disorientation due to navigation challenges', ""Given Lewis's history of occasional disorientation"", np.float32(0.44076985)), ('disorientation due to navigation challenges', 'albeit slightly disoriented', np.float32(0.41955808)), ('taking unintended routes', 'he took an unintended route', np.float32(0.7593784)), ('taking unintended routes', 'underestimating the challenges of navigation due to his condition', np.float32(0.3909374)), ('taking unintended routes', 'having traveled much further than he typically did', np.float32(0.347925)), ('taking unintended routes', 'Lewis had mentioned wanting to take a leisurely walk to the resort nearby', np.float32(0.34850052)), ('taking unintended routes', 'he often used the regular walking route nearby', np.float32(0.46868223)), ('accidental separation from familiar locations', 'unharmed but slightly disoriented', np.float32(0.49923605)), ('accidental separation from familiar locations', 'having diverted in search of his brother', np.float32(0.32873377)), ('accidental separation from familiar locations', 'vanished from Hall Road', np.float32(0.37289947)), ('accidental separation from familiar locations', 'was reported missing after failing to return home from volunteer work at a petting zoo', np.float32(0.19324225)), ('accidental separation from familiar locations', 'vanished after visiting a petting zoo on Acre Drive', np.float32(0.3010434)), ('getting lost in public spaces', 'was found disoriented near the community park', np.float32(0.34628576)), ('getting lost in public spaces', 'expressed concerns about his safety and vulnerability in public spaces', np.float32(0.50344384)), ('getting lost in public spaces', 'raising safety concerns', np.float32(0.35935038)), ('getting lost in public spaces', 'Lewis wandered from home to a resort post-petting zoo visit', np.float32(0.22342867))]",8542
